id,insight,type,sourceTypes,source,userGroup,squads,features,country,status,mentions,quotes,notes,created,lastModified,sentiment,publisher,jira,isNew,unclassified,core_insight,insight_type,mention_count,source_label,customer_segment,affected_squads,affected_features,mentionHistory,statusHistory,qa_reviewed,qa_reviewed_at,featurebase_id,featurebase_board_id,featurebase_synced_at,featurebase_votes
81,"The user needs transparency about data security measures to be sure that their data is being treated confidentially and is not distributed, but only locally on their machine.",General Feedback,Direct Feedback,"Continous_Direct_Feedback_big_law_firm,Continous_Direct_Feedback_small_law_firm,Direct_Feedback_Corp_002_08_2026",Big Law Firm; Small Law Firm,Platform Squad,All,All,Implemented - a solution is released,7,"“Ist das jetzt wirklich lokal oder wird das auf einen Server hochgeladen?”

es reicht, dass ihr versichert und uns überzeugt, dass ihr das auch einhaltet  „glaubhaft machen“, z.B. Verschlüsselungsprozess erklären

[2026-08-20] ""Update zu ISO-Zertifikation Zugang zu Trust für Compliance"" (Direct_Feedback_Corp_002_08_2026)","3 People mention in the Beck Feedback Survey, that this is already a good thing. However, in the sales call the user still didn't seem to be sure.

Shared in Marketing, Onepager for Sales is build. Recheck if that reduces uncertainty.",2025-10-14,2026-08-20,Negative,,,false,false,"The user needs transparency about data security measures to be sure that their data is being treated confidentially and is not distributed, but only locally on their machine.",General Feedback,7,"Continous_Direct_Feedback_big_law_firm,Continous_Direct_Feedback_small_law_firm,Direct_Feedback_Corp_002_08_2026",Big Law Firm; Small Law Firm,Platform Squad,All,"[{""date"": ""2026-06-22"", ""count"": 6, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-08-20"", ""count"": 7, ""source"": ""merged from Direct_Feedback_Corp_002_08_2026 (compliance needs ISO-certification status and Trust Center access) (+1)""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-08"", ""status"": ""Implemented - a solution is released""}]",,,,,,
82,The user wants to be able to share generated matrixes with their colleagues.,Missing Feature,Direct Feedback,Continous_Direct_Feedback_big_law_firm,Big Law Firm,,Matrix Analysis,All,New – Not yet discussed,1,,,2025-10-14,2026-08-10,Negative,,,true,true,The user wants to be able to share generated matrixes with their colleagues.,Missing Feature,1,Continous_Direct_Feedback_big_law_firm,Big Law Firm,,Matrix Analysis,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
83,The user needs to be able to generate customized workflows in order to handle complex tasks.,Missing Feature,Direct Feedback;Interview Study,"Continous_Direct_Feedback_big_law_firm,Continous_Direct_Feedback_corporate,2025_11_Personas_M_B_Lawfirms,Continous_Direct_Feedback_GovernmentInstitutions",Big Law Firm; Corporate Law Department; Government Institutions,Platform Squad,Workflows;To-Do-List,All,Implemented - a solution is released,13,,,2025-10-14,2026-07-08,Negative,,,false,false,The user needs to be able to generate customized workflows in order to handle complex tasks.,Missing Feature,13,"Continous_Direct_Feedback_big_law_firm,Continous_Direct_Feedback_corporate,2025_11_Personas_M_B_Lawfirms,Continous_Direct_Feedback_GovernmentInstitutions",Big Law Firm; Corporate Law Department; Government Institutions,Platform Squad,Workflows;To-Do-List,"[{""date"": ""2026-06-22"", ""count"": 13, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-08"", ""status"": ""Implemented - a solution is released""}]",,,,,,
84,The user needs to be able to import on Matrixes to provide the system with more information.,Missing Feature,Direct Feedback,Continous_Direct_Feedback_big_law_firm,Big Law Firm,,,All,Implemented - a solution is released,1,,,2025-10-14,2026-07-08,Negative,,,true,true,The user needs to be able to import on Matrixes to provide the system with more information.,Missing Feature,1,Continous_Direct_Feedback_big_law_firm,Big Law Firm,,,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Implemented - a solution is released""}]",,,,,,
86,The user needs to be able to access templates from the word-add-in in order to have everything in one place.,Missing Feature,User Interview,202510-Canvas-Interview,Corporate Law Department,,Templates,All,Planned for development,1,,,2025-10-15,2026-07-08,Negative,,,true,true,The user needs to be able to access templates from the word-add-in in order to have everything in one place.,Missing Feature,1,202510-Canvas-Interview,Corporate Law Department,,Templates,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Planned for development""}]",,,,,,
87,The user needs help in optimizing the content of a document regarding their needs.,Idea,Interview Study;User Interview,"202510-Canvas-Interview,2025_11_Personas_M_B_Lawfirms",Corporate Law Department; Big Law Firm,AI Squad,Document Review;Workflows,All,Planned for development,5,,,2025-10-15,2026-07-08,Mixed,,,true,false,The user needs help in optimizing the content of a document regarding their needs.,Idea,5,"202510-Canvas-Interview,2025_11_Personas_M_B_Lawfirms",Corporate Law Department; Big Law Firm,AI Squad,Document Review;Workflows,"[{""date"": ""2026-06-22"", ""count"": 2, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""count"": 5, ""source"": ""merged from ID 92 (+3)""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Planned for development""}]",,,,,,
88,The user wants to be able to see and decide on proposed changes in order to stay in control.,General Feedback,User Interview,202510-Canvas-Interview,Corporate Law Department,Drafting Squad,,All,Implemented - a solution is released,2,"Mhm Nein, in Word gibt es ja diesen Überprüfungsmodus Markup Modus, wenn die Änderungen alle im im Markup wären, dann kann man da ja relativ schnell sich dann durchklicken und entweder annehmen oder ablehnen, oder?",,2025-10-15,2026-07-08,Negative,,,true,true,The user wants to be able to see and decide on proposed changes in order to stay in control.,General Feedback,2,202510-Canvas-Interview,Corporate Law Department,Drafting Squad,,"[{""date"": ""2026-06-22"", ""count"": 2, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Implemented - a solution is released""}]",,,,,,
90,The user wants to be supported in taking the right measures to a request.,Idea,Interview Study;User Interview,"202510-Canvas-Interview,2026_02_Personas_Corporate",Corporate Law Department,,Document Review,All,New – Not yet discussed,2,"""The tool does an initial check - is it in the right area, are documents complete; simple questions it could answer directly"" (Corporate Personas)",,2025-10-15,2026-05-01,Mixed,,,true,true,The user wants to be supported in taking the right measures to a request.,Idea,2,"202510-Canvas-Interview,2026_02_Personas_Corporate",Corporate Law Department,,Document Review,"[{""date"": ""2026-06-22"", ""count"": 2, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
93,"The user needs the tool to be accessible and usable within their familiar working environment, especially if they have less technical proficiency.",General Feedback,Interview Study;User Interview,"202510-Canvas-Interview,2025_11_Personas_M_B_Lawfirms",Corporate Law Department; Big Law Firm,,Word-Add-In,All,Implemented - a solution is released,8,,,2025-10-15,2026-07-09,Negative,,,false,true,"The user needs the tool to be accessible and usable within their familiar working environment, especially if they have less technical proficiency.",General Feedback,8,"202510-Canvas-Interview,2025_11_Personas_M_B_Lawfirms",Corporate Law Department; Big Law Firm,,Word-Add-In,"[{""date"": ""2026-06-22"", ""count"": 8, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-08"", ""status"": ""Implemented - a solution is released""}]",,,,,,
94,"The user needs to be able to stick with their custom formatting and fonts, in order not having to reformat their document.",Improvement,Interview Study;User Interview,"202510-Canvas-Interview,2025_11_Personas_M_B_Lawfirms",Corporate Law Department; Big Law Firm,Drafting Squad,All,All,Implemented - a solution is released,3,,,2025-10-15,2026-07-08,Negative,,,true,false,"The user needs to be able to stick with their custom formatting and fonts, in order not having to reformat their document.",Improvement,3,"202510-Canvas-Interview,2025_11_Personas_M_B_Lawfirms",Corporate Law Department; Big Law Firm,Drafting Squad,All,"[{""date"": ""2026-06-22"", ""count"": 3, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}, {""date"": ""2026-07-08"", ""status"": ""Implemented - a solution is released""}]",,,,,,
96,The user needs a general workflow to check the different types of documents.,General Feedback,User Interview,202510-Canvas-Interview,Corporate Law Department,,Templates;Workflows,All,New – Not yet discussed,1,"""Aber ja kommt wie gesagt auf Vertrag an ich hab ein prompt ein Template hinterlegt, das mehr oder weniger lautet fass mir den Vertrag zusammen erklär mir jede einzelne Klausel hebe hervor, wenn es nachteilig für mich ist, also völlig unabhängig von der Vertragsart funktioniert auch schon ganz passabel.""",,2025-10-15,2026-02-02,Negative,,,true,true,The user needs a general workflow to check the different types of documents.,General Feedback,1,202510-Canvas-Interview,Corporate Law Department,,Templates;Workflows,"[{""date"": ""2026-06-22"", ""count"": 1, ""source"": ""baseline"", ""status"": ""New – Not yet discussed""}]","[{""date"": ""2026-06-22"", ""status"": ""New – Not yet discussed""}]",,,,,,
97,The user needs the AI to support him to be quicker with their task.,General Feedback,Direct Feedback,2025_10_Beck_Feedback_Survey,Mixed,,,All,Well done - positive feedback outweighs negative,12,,,2025-10-15,2026-02-02,Negative,Beck Germany,,false,true,The user needs the AI to support him to be quicker with their task.,General Feedback,12,2025_10_Beck_Feedback_Survey,Mixed,,,"[{""date"": ""2026-06-22"", ""count"": 12, ""source"": ""baseline"", ""status"": ""Well done - positive feedback outweighs negative""}]","[{""date"": ""2026-06-22"", ""status"": ""Well done - positive feedback outweighs negative""}]",,,,,,
98,The user needs help in gaining an initial overview of a (complex) topic.,General Feedback,Direct Feedback;Workshop;Interview Study,"2025_10_Beck_Feedback_Survey,2025_11_Beck_Feedback_Survey_2,2025_11_Zalando_Hackathon,Continous_Direct_Feedback_big_law_firm,Continous_Direct_Feedback_corporate,2025_11_Personas_M_B_Lawfirms,Direct_Feedback_2026_06,BayernLB_Feedback_2026_07,Continous_Direct_Feedback_GovernmentInstitutions,2026_03_Personas_Judiciary,Direct_Feedback_Corp_002_08_2026",Mixed; Corporate Law Department; Big Law Firm; Government Institutions; Prosecution/ Judges,AI Squad,Research,All,Well done - positive feedback outweighs negative,26,"“Man muss nur noch 1 Minute für den Prompt investieren und hat dann schon, was man erstmal braucht.” | Nutzer schätzen den schnellen Einstieg in die Recherche über den Corpus; möchten das nicht mehr missen. | BayernLB 2026-07: ""[Publisher] Noxtua eignet sich gut als Recherche- und Orientierungsinstrument, um sich effizient in neue Rechtsgebiete einzuarbeiten oder eigene vorläufige Einschätzungen abzusichern."" | ""super Zusammenfassung""
""What works well: getting at least a usable overview of unfamiliar legal areas in very short time, becoming somewhat speaking-fluent"" (Judiciary Personas)

[2026-08-20] ""deutlich besser als Co-Pilot"" (Direct_Feedback_Corp_002_08_2026)",,2025-10-15,2026-08-20,Negative,Beck Germany,,false,false,The user needs help in gaining an initial overview of a (complex) topic.,General Feedback,26,"2025_10_Beck_Feedback_Survey,2025_11_Beck_Feedback_Survey_2,2025_11_Zalando_Hackathon,Continous_Direct_Feedback_big_law_firm,Continous_Direct_Feedback_corporate,2025_11_Personas_M_B_Lawfirms,Direct_Feedback_2026_06,BayernLB_Feedback_2026_07,Continous_Direct_Feedback_GovernmentInstitutions,2026_03_Personas_Judiciary,Direct_Feedback_Corp_002_08_2026",Mixed; Corporate Law Department; Big Law Firm; Government Institutions; Prosecution/ Judges,AI Squad,Research,"[{""date"": ""2026-06-22"", ""count"": 21, ""source"": ""baseline"", ""status"": ""Well done - positive feedback outweighs negative""}, {""count"": 22, ""date"": ""2026-06-29"", ""source"": ""feedback_batch_20260629"", ""status"": ""Well done - positive feedback outweighs negative""}, {""date"": ""2026-07-06"", ""count"": 23, ""source"": ""BayernLB_Feedback_2026_07"", ""status"": ""Well done - positive feedback outweighs negative""}, {""date"": ""2026-07-15"", ""count"": 25, ""source"": ""merged from ID 54 (duplicate-check consolidation)"", ""status"": ""Well done - positive feedback outweighs negative""}, {""date"": ""2026-08-20"", ""count"": 26, ""source"": ""merged from Direct_Feedback_Corp_002_08_2026 (overview of unfamiliar legal area better than Copilot) (+1)""}]","[{""date"": ""2026-06-22"", ""status"": ""Well done - positive feedback outweighs negative""}]",,,,,,
99,The user needs a clear structure of answers in order to easily understand it.,General Feedback,Direct Feedback;Interview Study,"2025_10_Beck_Feedback_Survey,2025_11_Beck_Feedback_Survey_2,Continous_Direct_Feedback_big_law_firm,Continous_Direct_Feedback_corporate,2025_11_Personas_M_B_Lawfirms",Mixed; Big Law Firm; Corporate Law Department,AI Squad;Platform Squad,Research,All,Well done - positive feedback outweighs negative,37,,"5 participant mentions lacking structure
",2025-10-15,2026-02-02,Negative,Beck Germany,,false,false,The user needs a clear structure of answers in order to easily understand it.,General Feedback,37,"2025_10_Beck_Feedback_Survey,2025_11_Beck_Feedback_Survey_2,Continous_Direct_Feedback_big_law_firm,Continous_Direct_Feedback_corporate,2025_11_Personas_M_B_Lawfirms",Mixed; Big Law Firm; Corporate Law Department,AI Squad;Platform Squad,Research,"[{""date"": ""2026-06-22"", ""count"": 37, ""source"": ""baseline"", ""status"": ""Well done - positive feedback outweighs negative""}]","[{""date"": ""2026-06-22"", ""status"": ""Well done - positive feedback outweighs negative""}]",,,,,,
101,The user needs the system to provide answers in appropriate language.,General Feedback,Direct Feedback;Workshop;Interview Study,"2025_10_Beck_Feedback_Survey,2025_11_Zalando_Hackathon,Continous_Direct_Feedback_small_law_firm,Continous_Direct_Feedback_big_law_firm,2025_11_Personas_M_B_Lawfirms,Direct_Feedback_2026_06",Mixed; Corporate Law Department; Small Law Firm; Big Law Firm,,,All,Identified - JIRA ticket exists,18,"Der Output entsprach sprachlich nicht ganz dem Duktus eines Anwalts. | [Lime Survey 2026-07-23, RID 31]: ""[…] wenn ich ehrlich bin. Ich erwarte von Noxtua, das es weiß, wie Rubrum und Anschreiben eines Gerichtsschriftsatzes lauten. Hier sind etliche Fehler, die einem während des Referendariats für Punktabzug angedroht wurden. Beispiele: ""An das…""",,2025-10-15,2026-07-23,Negative,Beck Germany,,false,true,The user needs the system to provide answers in appropriate language.,General Feedback,18,"2025_10_Beck_Feedback_Survey,2025_11_Zalando_Hackathon,Continous_Direct_Feedback_small_law_firm,Continous_Direct_Feedback_big_law_firm,2025_11_Personas_M_B_Lawfirms,Direct_Feedback_2026_06",Mixed; Corporate Law Department; Small Law Firm; Big Law Firm,,,"[{""date"": ""2026-06-22"", ""count"": 13, ""source"": ""baseline"", ""status"": ""Identified - JIRA ticket exists""}, {""count"": 14, ""date"": ""2026-06-29"", ""source"": ""feedback_batch_20260629"", ""status"": ""Identified - JIRA ticket exists""}, {""date"": ""2026-07-23"", ""count"": 18, ""source"": ""feedback_batch_20260723 (Editor/Canvas survey) (+4)"", ""status"": ""Identified - JIRA ticket exists""}]","[{""date"": ""2026-06-22"", ""status"": ""Identified - JIRA ticket exists""}]",,,,,,
